Unnamed: 0,ID_3,ID,ANHO_PLAN,ANHO-SIES,ANHO_SIES_CARR,ANHO_SIES_JOR,COD_PLA,ANHO,AÑO BÚSQUEDA SIES,Column6,PLAN_NOMBRE,JORNADA USACH,JORNADA SIES,ESTADO JORNADA,LLAVE,SIES_CARR,SIES,LLAVE SIES,PROGRAMA SIES,ID.1,OBSERVACIÓN,COD_PLAN2,COD CARRERA,Nombre carrera,REPLICA COD_SIES,DURACIÓN,Tipo Carrera  ,Nombre Título  ,COD_DEPTO,COD_DEPTO_2,COD_FAC,Columna2,FACULTAD,Columna1
1164.0,IEMEC-2010-14,1955-2010,2006-1955,2006-I71S1C32J1V1,2006-I71S1C32,2006-I71S1C32J1,1955.0,2006.0,2010.0,,INGENIERÍA DE EJECUCIÓN EN MECÁNICA,1.0,1.0,OK,19552006.0,I71S1C32,I71S1C32J1V1,2010I71S1C32J1V1,INGENIERIA DE EJECUCION MECANICA,2010IEMEC,SIN OBSERVACIONES,1955.0,IEMEC,INGENIERÍA DE EJECUCIÓN EN MECÁNICA,I71S1C32J1V1,14.0,Plan Regular,INGENIERO DE EJECUCION EN MECANICA,44.0,44.0,40.0,DPTO DE INGENIERÍA MECÁNICA,FACULTAD DE INGENIERÍA,40.0
1165.0,IEMEC-2010-14,1955-2010,2007-1955,2007-I71S1C32J1V1,2007-I71S1C32,2007-I71S1C32J1,1955.0,2007.0,2010.0,,INGENIERÍA DE EJECUCIÓN EN MECÁNICA,1.0,1.0,OK,19552007.0,I71S1C32,I71S1C32J1V1,2010I71S1C32J1V1,INGENIERIA DE EJECUCION MECANICA,2010IEMEC,SIN OBSERVACIONES,1955.0,IEMEC,INGENIERÍA DE EJECUCIÓN EN MECÁNICA,I71S1C32J1V1,14.0,Plan Regular,INGENIERO DE EJECUCION EN MECANICA,44.0,44.0,40.0,DPTO DE INGENIERÍA MECÁNICA,FACULTAD DE INGENIERÍA,40.0
1166.0,IEMEC-2010-14,1955-2010,2008-1955,2008-I71S1C32J1V1,2008-I71S1C32,2008-I71S1C32J1,1955.0,2008.0,2010.0,,INGENIERÍA DE EJECUCIÓN EN MECÁNICA,1.0,1.0,OK,19552008.0,I71S1C32,I71S1C32J1V1,2010I71S1C32J1V1,INGENIERIA DE EJECUCION MECANICA,2010IEMEC,SIN OBSERVACIONES,1955.0,IEMEC,INGENIERÍA DE EJECUCIÓN EN MECÁNICA,I71S1C32J1V1,14.0,Plan Regular,INGENIERO DE EJECUCION EN MECANICA,44.0,44.0,40.0,DPTO DE INGENIERÍA MECÁNICA,FACULTAD DE INGENIERÍA,40.0
1167.0,IEMEC-2010-14,1955-2010,2009-1955,2009-I71S1C32J1V1,2009-I71S1C32,2009-I71S1C32J1,1955.0,2009.0,2010.0,,INGENIERÍA DE EJECUCIÓN EN MECÁNICA,1.0,1.0,OK,19552009.0,I71S1C32,I71S1C32J1V1,2010I71S1C32J1V1,INGENIERIA DE EJECUCION MECANICA,2010IEMEC,SIN OBSERVACIONES,1955.0,IEMEC,INGENIERÍA DE EJECUCIÓN EN MECÁNICA,I71S1C32J1V1,14.0,Plan Regular,INGENIERO DE EJECUCION EN MECANICA,44.0,44.0,40.0,DPTO DE INGENIERÍA MECÁNICA,FACULTAD DE INGENIERÍA,40.0
1168.0,IEMEC-2010-14,1955-2010,2010-1955,2010-I71S1C32J1V1,2010-I71S1C32,2010-I71S1C32J1,1955.0,2010.0,2010.0,,INGENIERÍA DE EJECUCIÓN EN MECÁNICA,1.0,1.0,OK,19552010.0,I71S1C32,I71S1C32J1V1,2010I71S1C32J1V1,INGENIERIA DE EJECUCION MECANICA,2010IEMEC,SIN OBSERVACIONES,1955.0,IEMEC,INGENIERÍA DE EJECUCIÓN EN MECÁNICA,I71S1C32J1V1,14.0,Plan Regular,INGENIERO DE EJECUCION EN MECANICA,44.0,44.0,40.0,DPTO DE INGENIERÍA MECÁNICA,FACULTAD DE INGENIERÍA,40.0
1169.0,IEMEC-2011-8,1955-2011,2011-1955,2011-I71S1C32J1V1,2011-I71S1C32,2011-I71S1C32J1,1955.0,2011.0,2011.0,,INGENIERÍA DE EJECUCIÓN EN MECÁNICA,1.0,1.0,OK,19552011.0,I71S1C32,I71S1C32J1V1,2011I71S1C32J1V1,INGENIERIA DE EJECUCION EN MECANICA,2011IEMEC,SIN OBSERVACIONES,1955.0,IEMEC,INGENIERÍA DE EJECUCIÓN EN MECÁNICA,I71S1C32J1V1,8.0,Plan Regular,INGENIERO DE EJECUCION EN MECANICA,44.0,44.0,40.0,DPTO DE INGENIERÍA MECÁNICA,FACULTAD DE INGENIERÍA,40.0
1170.0,IEMEC-2012-8,1955-2012,2012-1955,2012-I71S1C32J1V1,2012-I71S1C32,2012-I71S1C32J1,1955.0,2012.0,2012.0,,INGENIERÍA DE EJECUCIÓN EN MECÁNICA,1.0,1.0,OK,19552012.0,I71S1C32,I71S1C32J1V1,2012I71S1C32J1V1,INGENIERIA DE EJECUCION EN MECANICA,2012IEMEC,SIN OBSERVACIONES,1955.0,IEMEC,INGENIERÍA DE EJECUCIÓN EN MECÁNICA,I71S1C32J1V1,8.0,Plan Regular,INGENIERO DE EJECUCION EN MECANICA,44.0,44.0,40.0,DPTO DE INGENIERÍA MECÁNICA,FACULTAD DE INGENIERÍA,40.0
1171.0,IEMEC-2013-8,1955-2013,2013-1955,2013-I71S1C32J1V1,2013-I71S1C32,2013-I71S1C32J1,1955.0,2013.0,2013.0,,INGENIERÍA DE EJECUCIÓN EN MECÁNICA,1.0,1.0,OK,19552013.0,I71S1C32,I71S1C32J1V1,2013I71S1C32J1V1,INGENIERIA DE EJECUCION EN MECANICA,2013IEMEC,SIN OBSERVACIONES,1955.0,IEMEC,INGENIERÍA DE EJECUCIÓN EN MECÁNICA,I71S1C32J1V1,8.0,Plan Regular,INGENIERO DE EJECUCION EN MECANICA,44.0,44.0,40.0,DPTO DE INGENIERÍA MECÁNICA,FACULTAD DE INGENIERÍA,40.0
1172.0,IEMEC-2014-8,1955-2014,2014-1955,2014-I71S1C32J1V1,2014-I71S1C32,2014-I71S1C32J1,1955.0,2014.0,2014.0,,INGENIERÍA DE EJECUCIÓN EN MECÁNICA,1.0,1.0,OK,19552014.0,I71S1C32,I71S1C32J1V1,2014I71S1C32J1V1,INGENIERIA DE EJECUCION EN MECANICA,2014IEMEC,SIN OBSERVACIONES,1955.0,IEMEC,INGENIERÍA DE EJECUCIÓN EN MECÁNICA,I71S1C32J1V1,8.0,Plan Regular,INGENIERO DE EJECUCION EN MECANICA,44.0,44.0,40.0,DPTO DE INGENIERÍA MECÁNICA,FACULTAD DE INGENIERÍA,40.0
1173.0,IEMEC-2015-8,1955-2015,2015-1955,2015-I71S1C32J1V1,2015-I71S1C32,2015-I71S1C32J1,1955.0,2015.0,2015.0,,INGENIERÍA DE EJECUCIÓN EN MECÁNICA,1.0,1.0,OK,19552015.0,I71S1C32,I71S1C32J1V1,2015I71S1C32J1V1,INGENIERIA DE EJECUCION EN MECANICA,2015IEMEC,SIN OBSERVACIONES,1955.0,IEMEC,INGENIERÍA DE EJECUCIÓN EN MECÁNICA,I71S1C32J1V1,8.0,Plan Regular,INGENIERO DE EJECUCION EN MECANICA,44.0,44.0,40.0,DPTO DE INGENIERÍA MECÁNICA,FACULTAD DE INGENIERÍA,40.0
1174.0,IEMEC-2016-8,1955-2016,2016-1955,2016-I71S1C32J1V1,2016-I71S1C32,2016-I71S1C32J1,1955.0,2016.0,2016.0,,INGENIERÍA DE EJECUCIÓN EN MECÁNICA,1.0,1.0,OK,19552016.0,I71S1C32,I71S1C32J1V1,2016I71S1C32J1V1,INGENIERIA DE EJECUCION EN MECANICA,2016IEMEC,SIN OBSERVACIONES,1955.0,IEMEC,INGENIERÍA DE EJECUCIÓN EN MECÁNICA,I71S1C32J1V1,8.0,Plan Regular,INGENIERO DE EJECUCION EN MECANICA,44.0,44.0,40.0,DPTO DE INGENIERÍA MECÁNICA,FACULTAD DE INGENIERÍA,40.0
1175.0,IEMEC-2017-8,1955-2017,2017-1955,2017-I71S1C32J1V1,2017-I71S1C32,2017-I71S1C32J1,1955.0,2017.0,2017.0,,INGENIERÍA DE EJECUCIÓN EN MECÁNICA,1.0,1.0,OK,19552017.0,I71S1C32,I71S1C32J1V1,2017I71S1C32J1V1,INGENIERIA DE EJECUCION EN MECANICA,2017IEMEC,SIN OBSERVACIONES,1955.0,IEMEC,INGENIERÍA DE EJECUCIÓN EN MECÁNICA,I71S1C32J1V1,8.0,Plan Regular,INGENIERO DE EJECUCION EN MECANICA,44.0,44.0,40.0,DPTO DE INGENIERÍA MECÁNICA,FACULTAD DE INGENIERÍA,40.0
1176.0,IEMET-2010-14,1956-2010,2004-1956,2004-I71S1C28J1V1,2004-I71S1C28,2004-I71S1C28J1,1956.0,2004.0,2010.0,,INGENIERÍA DE EJECUCIÓN EN METALURGIA,1.0,1.0,OK,19562004.0,I71S1C28,I71S1C28J1V1,2010I71S1C28J1V1,INGENIERIA DE EJECUCION EN METALURGIA,2010IEMET,SIN OBSERVACIONES,1956.0,IEMET,INGENIERÍA DE EJECUCIÓN EN METALURGIA,I71S1C28J1V1,14.0,Plan Regular,INGENIERO DE EJECUCION EN METALURGIA,42.0,42.0,40.0,DPTO DE INGENIERÍA METALÚRGICA,FACULTAD DE INGENIERÍA,40.0
1177.0,IEMET-2010-14,1956-2010,2005-1956,2005-I71S1C28J1V1,2005-I71S1C28,2005-I71S1C28J1,1956.0,2005.0,2010.0,,INGENIERÍA DE EJECUCIÓN EN METALURGIA,1.0,1.0,OK,19562005.0,I71S1C28,I71S1C28J1V1,2010I71S1C28J1V1,INGENIERIA DE EJECUCION EN METALURGIA,2010IEMET,SIN OBSERVACIONES,1956.0,IEMET,INGENIERÍA DE EJECUCIÓN EN METALURGIA,I71S1C28J1V1,14.0,Plan Regular,INGENIERO DE EJECUCION EN METALURGIA,42.0,42.0,40.0,DPTO DE INGENIERÍA METALÚRGICA,FACULTAD DE INGENIERÍA,40.0
1178.0,IEMET-2010-14,1956-2010,2006-1956,2006-I71S1C28J1V1,2006-I71S1C28,2006-I71S1C28J1,1956.0,2006.0,2010.0,,INGENIERÍA DE EJECUCIÓN EN METALURGIA,1.0,1.0,OK,19562006.0,I71S1C28,I71S1C28J1V1,2010I71S1C28J1V1,INGENIERIA DE EJECUCION EN METALURGIA,2010IEMET,SIN OBSERVACIONES,1956.0,IEMET,INGENIERÍA DE EJECUCIÓN EN METALURGIA,I71S1C28J1V1,14.0,Plan Regular,INGENIERO DE EJECUCION EN METALURGIA,42.0,42.0,40.0,DPTO DE INGENIERÍA METALÚRGICA,FACULTAD DE INGENIERÍA,40.0
1179.0,IEMET-2010-14,1956-2010,2007-1956,2007-I71S1C28J1V1,2007-I71S1C28,2007-I71S1C28J1,1956.0,2007.0,2010.0,,INGENIERÍA DE EJECUCIÓN EN METALURGIA,1.0,1.0,OK,19562007.0,I71S1C28,I71S1C28J1V1,2010I71S1C28J1V1,INGENIERIA DE EJECUCION EN METALURGIA,2010IEMET,SIN OBSERVACIONES,1956.0,IEMET,INGENIERÍA DE EJECUCIÓN EN METALURGIA,I71S1C28J1V1,14.0,Plan Regular,INGENIERO DE EJECUCION EN METALURGIA,42.0,42.0,40.0,DPTO DE INGENIERÍA METALÚRGICA,FACULTAD DE INGENIERÍA,40.0
1180.0,IEMET-2010-14,1956-2010,2008-1956,2008-I71S1C28J1V1,2008-I71S1C28,2008-I71S1C28J1,1956.0,2008.0,2010.0,,INGENIERÍA DE EJECUCIÓN EN METALURGIA,1.0,1.0,OK,19562008.0,I71S1C28,I71S1C28J1V1,2010I71S1C28J1V1,INGENIERIA DE EJECUCION EN METALURGIA,2010IEMET,SIN OBSERVACIONES,1956.0,IEMET,INGENIERÍA DE EJECUCIÓN EN METALURGIA,I71S1C28J1V1,14.0,Plan Regular,INGENIERO DE EJECUCION EN METALURGIA,42.0,42.0,40.0,DPTO DE INGENIERÍA METALÚRGICA,FACULTAD DE INGENIERÍA,40.0
1181.0,IEMET-2010-14,1956-2010,2009-1956,2009-I71S1C28J1V1,2009-I71S1C28,2009-I71S1C28J1,1956.0,2009.0,2010.0,,INGENIERÍA DE EJECUCIÓN EN METALURGIA,1.0,1.0,OK,19562009.0,I71S1C28,I71S1C28J1V1,2010I71S1C28J1V1,INGENIERIA DE EJECUCION EN METALURGIA,2010IEMET,SIN OBSERVACIONES,1956.0,IEMET,INGENIERÍA DE EJECUCIÓN EN METALURGIA,I71S1C28J1V1,14.0,Plan Regular,INGENIERO DE EJECUCION EN METALURGIA,42.0,42.0,40.0,DPTO DE INGENIERÍA METALÚRGICA,FACULTAD DE INGENIERÍA,40.0
1182.0,IEMET-2010-14,1956-2010,2010-1956,2010-I71S1C28J1V1,2010-I71S1C28,2010-I71S1C28J1,1956.0,2010.0,2010.0,,INGENIERÍA DE EJECUCIÓN EN METALURGIA,1.0,1.0,OK,19562010.0,I71S1C28,I71S1C28J1V1,2010I71S1C28J1V1,INGENIERIA DE EJECUCION EN METALURGIA,2010IEMET,SIN OBSERVACIONES,1956.0,IEMET,INGENIERÍA DE EJECUCIÓN EN METALURGIA,I71S1C28J1V1,14.0,Plan Regular,INGENIERO DE EJECUCION EN METALURGIA,42.0,42.0,40.0,DPTO DE INGENIERÍA METALÚRGICA,FACULTAD DE INGENIERÍA,40.0
1183.0,IEMET-2011-8,1956-2011,2011-1956,2011-I71S1C28J1V1,2011-I71S1C28,2011-I71S1C28J1,1956.0,2011.0,2011.0,,INGENIERÍA DE EJECUCIÓN EN METALURGIA,1.0,1.0,OK,19562011.0,I71S1C28,I71S1C28J1V1,2011I71S1C28J1V1,INGENIERIA DE EJECUCION EN METALURGIA,2011IEMET,SIN OBSERVACIONES,1956.0,IEMET,INGENIERÍA DE EJECUCIÓN EN METALURGIA,I71S1C28J1V1,8.0,Plan Regular,INGENIERO DE EJECUCION EN METALURGIA,42.0,42.0,40.0,DPTO DE INGENIERÍA METALÚRGICA,FACULTAD DE INGENIERÍA,40.0
1184.0,IEMET-2012-8,1956-2012,2012-1956,2012-I71S1C28J1V1,2012-I71S1C28,2012-I71S1C28J1,1956.0,2012.0,2012.0,,INGENIERÍA DE EJECUCIÓN EN METALURGIA,1.0,1.0,OK,19562012.0,I71S1C28,I71S1C28J1V1,2012I71S1C28J1V1,INGENIERIA DE EJECUCION EN METALURGIA,2012IEMET,SIN OBSERVACIONES,1956.0,IEMET,INGENIERÍA DE EJECUCIÓN EN METALURGIA,I71S1C28J1V1,8.0,Plan Regular,INGENIERO DE EJECUCION EN METALURGIA,42.0,42.0,40.0,DPTO DE INGENIERÍA METALÚRGICA,FACULTAD DE INGENIERÍA,40.0
1185.0,IEMET-2013-8,1956-2013,2013-1956,2013-I71S1C28J1V1,2013-I71S1C28,2013-I71S1C28J1,1956.0,2013.0,2013.0,,INGENIERÍA DE EJECUCIÓN EN METALURGIA,1.0,1.0,OK,19562013.0,I71S1C28,I71S1C28J1V1,2013I71S1C28J1V1,INGENIERIA DE EJECUCION EN METALURGIA,2013IEMET,SIN OBSERVACIONES,1956.0,IEMET,INGENIERÍA DE EJECUCIÓN EN METALURGIA,I71S1C28J1V1,8.0,Plan Regular,INGENIERO DE EJECUCION EN METALURGIA,42.0,42.0,40.0,DPTO DE INGENIERÍA METALÚRGICA,FACULTAD DE INGENIERÍA,40.0
1186.0,IEMET-2014-8,1956-2014,2014-1956,2014-I71S1C28J1V1,2014-I71S1C28,2014-I71S1C28J1,1956.0,2014.0,2014.0,,INGENIERÍA DE EJECUCIÓN EN METALURGIA,1.0,1.0,OK,19562014.0,I71S1C28,I71S1C28J1V1,2014I71S1C28J1V1,INGENIERIA DE EJECUCION EN METALURGIA,2014IEMET,SIN OBSERVACIONES,1956.0,IEMET,INGENIERÍA DE EJECUCIÓN EN METALURGIA,I71S1C28J1V1,8.0,Plan Regular,INGENIERO DE EJECUCION EN METALURGIA,42.0,42.0,40.0,DPTO DE INGENIERÍA METALÚRGICA,FACULTAD DE INGENIERÍA,40.0
1187.0,IEMET-2015-8,1956-2015,2015-1956,2015-I71S1C28J1V1,2015-I71S1C28,2015-I71S1C28J1,1956.0,2015.0,2015.0,,INGENIERÍA DE EJECUCIÓN EN METALURGIA,1.0,1.0,OK,19562015.0,I71S1C28,I71S1C28J1V1,2015I71S1C28J1V1,INGENIERIA DE EJECUCION EN METALURGIA,2015IEMET,SIN OBSERVACIONES,1956.0,IEMET,INGENIERÍA DE EJECUCIÓN EN METALURGIA,I71S1C28J1V1,8.0,Plan Regular,INGENIERO DE EJECUCION EN METALURGIA,42.0,42.0,40.0,DPTO DE INGENIERÍA METALÚRGICA,FACULTAD DE INGENIERÍA,40.0
1188.0,IEMET-2016-8,1956-2016,2016-1956,2016-I71S1C28J1V1,2016-I71S1C28,2016-I71S1C28J1,1956.0,2016.0,2016.0,,INGENIERÍA DE EJECUCIÓN EN METALURGIA,1.0,1.0,OK,19562016.0,I71S1C28,I71S1C28J1V1,2016I71S1C28J1V1,INGENIERIA DE EJECUCION EN METALURGIA,2016IEMET,SIN OBSERVACIONES,1956.0,IEMET,INGENIERÍA DE EJECUCIÓN EN METALURGIA,I71S1C28J1V1,8.0,Plan Regular,INGENIERO DE EJECUCION EN METALURGIA,42.0,42.0,40.0,DPTO DE INGENIERÍA METALÚRGICA,FACULTAD DE INGENIERÍA,40.0
1189.0,IEMIN-2010-14,1957-2010,1995-1957,1995-I71S1C29J1V1,1995-I71S1C29,1995-I71S1C29J1,1957.0,1995.0,2010.0,,INGENIERÍA DE EJECUCIÓN EN MINAS,1.0,1.0,OK,19571995.0,I71S1C29,I71S1C29J1V1,2010I71S1C29J1V1,INGENIERIA DE EJECUCION EN MINAS,2010IEMIN,SIN OBSERVACIONES,1957.0,IEMIN,INGENIERÍA DE EJECUCIÓN EN MINAS,I71S1C29J1V1,14.0,Plan Regular,INGENIERO DE EJECUCION EN MINAS,48.0,48.0,40.0,DPTO DE INGENIERÍA EN MINAS,FACULTAD DE INGENIERÍA,40.0
1190.0,IEMIN-2010-14,1957-2010,2004-1957,2004-I71S1C29J1V1,2004-I71S1C29,2004-I71S1C29J1,1957.0,2004.0,2010.0,,INGENIERÍA DE EJECUCIÓN EN MINAS,1.0,1.0,OK,19572004.0,I71S1C29,I71S1C29J1V1,2010I71S1C29J1V1,INGENIERIA DE EJECUCION EN MINAS,2010IEMIN,SIN OBSERVACIONES,1957.0,IEMIN,INGENIERÍA DE EJECUCIÓN EN MINAS,I71S1C29J1V1,14.0,Plan Regular,INGENIERO DE EJECUCION EN MINAS,48.0,48.0,40.0,DPTO DE INGENIERÍA EN MINAS,FACULTAD DE INGENIERÍA,40.0
1191.0,IEMIN-2010-14,1957-2010,2005-1957,2005-I71S1C29J1V1,2005-I71S1C29,2005-I71S1C29J1,1957.0,2005.0,2010.0,,INGENIERÍA DE EJECUCIÓN EN MINAS,1.0,1.0,OK,19572005.0,I71S1C29,I71S1C29J1V1,2010I71S1C29J1V1,INGENIERIA DE EJECUCION EN MINAS,2010IEMIN,SIN OBSERVACIONES,1957.0,IEMIN,INGENIERÍA DE EJECUCIÓN EN MINAS,I71S1C29J1V1,14.0,Plan Regular,INGENIERO DE EJECUCION EN MINAS,48.0,48.0,40.0,DPTO DE INGENIERÍA EN MINAS,FACULTAD DE INGENIERÍA,40.0
1192.0,IEMIN-2010-14,1957-2010,2006-1957,2006-I71S1C29J1V1,2006-I71S1C29,2006-I71S1C29J1,1957.0,2006.0,2010.0,,INGENIERÍA DE EJECUCIÓN EN MINAS,1.0,1.0,OK,19572006.0,I71S1C29,I71S1C29J1V1,2010I71S1C29J1V1,INGENIERIA DE EJECUCION EN MINAS,2010IEMIN,SIN OBSERVACIONES,1957.0,IEMIN,INGENIERÍA DE EJECUCIÓN EN MINAS,I71S1C29J1V1,14.0,Plan Regular,INGENIERO DE EJECUCION EN MINAS,48.0,48.0,40.0,DPTO DE INGENIERÍA EN MINAS,FACULTAD DE INGENIERÍA,40.0
1193.0,IEMIN-2010-14,1957-2010,2007-1957,2007-I71S1C29J1V1,2007-I71S1C29,2007-I71S1C29J1,1957.0,2007.0,2010.0,,INGENIERÍA DE EJECUCIÓN EN MINAS,1.0,1.0,OK,19572007.0,I71S1C29,I71S1C29J1V1,2010I71S1C29J1V1,INGENIERIA DE EJECUCION EN MINAS,2010IEMIN,SIN OBSERVACIONES,1957.0,IEMIN,INGENIERÍA DE EJECUCIÓN EN MINAS,I71S1C29J1V1,14.0,Plan Regular,INGENIERO DE EJECUCION EN MINAS,48.0,48.0,40.0,DPTO DE INGENIERÍA EN MINAS,FACULTAD DE INGENIERÍA,40.0
1194.0,IEMIN-2010-14,1957-2010,2008-1957,2008-I71S1C29J1V1,2008-I71S1C29,2008-I71S1C29J1,1957.0,2008.0,2010.0,,INGENIERÍA DE EJECUCIÓN EN MINAS,1.0,1.0,OK,19572008.0,I71S1C29,I71S1C29J1V1,2010I71S1C29J1V1,INGENIERIA DE EJECUCION EN MINAS,2010IEMIN,SIN OBSERVACIONES,1957.0,IEMIN,INGENIERÍA DE EJECUCIÓN EN MINAS,I71S1C29J1V1,14.0,Plan Regular,INGENIERO DE EJECUCION EN MINAS,48.0,48.0,40.0,DPTO DE INGENIERÍA EN MINAS,FACULTAD DE INGENIERÍA,40.0
1195.0,IEMIN-2010-14,1957-2010,2009-1957,2009-I71S1C29J1V1,2009-I71S1C29,2009-I71S1C29J1,1957.0,2009.0,2010.0,,INGENIERÍA DE EJECUCIÓN EN MINAS,1.0,1.0,OK,19572009.0,I71S1C29,I71S1C29J1V1,2010I71S1C29J1V1,INGENIERIA DE EJECUCION EN MINAS,2010IEMIN,SIN OBSERVACIONES,1957.0,IEMIN,INGENIERÍA DE EJECUCIÓN EN MINAS,I71S1C29J1V1,14.0,Plan Regular,INGENIERO DE EJECUCION EN MINAS,48.0,48.0,40.0,DPTO DE INGENIERÍA EN MINAS,FACULTAD DE INGENIERÍA,40.0
1196.0,IEMIN-2010-14,1957-2010,2010-1957,2010-I71S1C29J1V1,2010-I71S1C29,2010-I71S1C29J1,1957.0,2010.0,2010.0,,INGENIERÍA DE EJECUCIÓN EN MINAS,1.0,1.0,OK,19572010.0,I71S1C29,I71S1C29J1V1,2010I71S1C29J1V1,INGENIERIA DE EJECUCION EN MINAS,2010IEMIN,SIN OBSERVACIONES,1957.0,IEMIN,INGENIERÍA DE EJECUCIÓN EN MINAS,I71S1C29J1V1,14.0,Plan Regular,INGENIERO DE EJECUCION EN MINAS,48.0,48.0,40.0,DPTO DE INGENIERÍA EN MINAS,FACULTAD DE INGENIERÍA,40.0
1197.0,IEMIN-2011-8,1957-2011,2011-1957,2011-I71S1C29J1V1,2011-I71S1C29,2011-I71S1C29J1,1957.0,2011.0,2011.0,,INGENIERÍA DE EJECUCIÓN EN MINAS,1.0,1.0,OK,19572011.0,I71S1C29,I71S1C29J1V1,2011I71S1C29J1V1,INGENIERIA DE EJECUCION EN MINAS,2011IEMIN,SIN OBSERVACIONES,1957.0,IEMIN,INGENIERÍA DE EJECUCIÓN EN MINAS,I71S1C29J1V1,8.0,Plan Regular,INGENIERO DE EJECUCION EN MINAS,48.0,48.0,40.0,DPTO DE INGENIERÍA EN MINAS,FACULTAD DE INGENIERÍA,40.0
1198.0,IEMIN-2012-8,1957-2012,2012-1957,2012-I71S1C29J1V1,2012-I71S1C29,2012-I71S1C29J1,1957.0,2012.0,2012.0,,INGENIERÍA DE EJECUCIÓN EN MINAS,1.0,1.0,OK,19572012.0,I71S1C29,I71S1C29J1V1,2012I71S1C29J1V1,INGENIERIA DE EJECUCION EN MINAS,2012IEMIN,SIN OBSERVACIONES,1957.0,IEMIN,INGENIERÍA DE EJECUCIÓN EN MINAS,I71S1C29J1V1,8.0,Plan Regular,INGENIERO DE EJECUCION EN MINAS,48.0,48.0,40.0,DPTO DE INGENIERÍA EN MINAS,FACULTAD DE INGENIERÍA,40.0
1199.0,IEMIN-2013-8,1957-2013,2013-1957,2013-I71S1C29J1V1,2013-I71S1C29,2013-I71S1C29J1,1957.0,2013.0,2013.0,,INGENIERÍA DE EJECUCIÓN EN MINAS,1.0,1.0,OK,19572013.0,I71S1C29,I71S1C29J1V1,2013I71S1C29J1V1,INGENIERIA DE EJECUCION EN MINAS,2013IEMIN,SIN OBSERVACIONES,1957.0,IEMIN,INGENIERÍA DE EJECUCIÓN EN MINAS,I71S1C29J1V1,8.0,Plan Regular,INGENIERO DE EJECUCION EN MINAS,48.0,48.0,40.0,DPTO DE INGENIERÍA EN MINAS,FACULTAD DE INGENIERÍA,40.0
1200.0,IEMIN-2014-8,1957-2014,2014-1957,2014-I71S1C29J1V1,2014-I71S1C29,2014-I71S1C29J1,1957.0,2014.0,2014.0,,INGENIERÍA DE EJECUCIÓN EN MINAS,1.0,1.0,OK,19572014.0,I71S1C29,I71S1C29J1V1,2014I71S1C29J1V1,INGENIERIA DE EJECUCION EN MINAS,2014IEMIN,SIN OBSERVACIONES,1957.0,IEMIN,INGENIERÍA DE EJECUCIÓN EN MINAS,I71S1C29J1V1,8.0,Plan Regular,INGENIERO DE EJECUCION EN MINAS,48.0,48.0,40.0,DPTO DE INGENIERÍA EN MINAS,FACULTAD DE INGENIERÍA,40.0
1201.0,IEMIN-2015-8,1957-2015,2015-1957,2015-I71S1C29J1V1,2015-I71S1C29,2015-I71S1C29J1,1957.0,2015.0,2015.0,,INGENIERÍA DE EJECUCIÓN EN MINAS,1.0,1.0,OK,19572015.0,I71S1C29,I71S1C29J1V1,2015I71S1C29J1V1,INGENIERIA DE EJECUCION EN MINAS,2015IEMIN,SIN OBSERVACIONES,1957.0,IEMIN,INGENIERÍA DE EJECUCIÓN EN MINAS,I71S1C29J1V1,8.0,Plan Regular,INGENIERO DE EJECUCION EN MINAS,48.0,48.0,40.0,DPTO DE INGENIERÍA EN MINAS,FACULTAD DE INGENIERÍA,40.0
1202.0,IEMIN-2016-8,1957-2016,2016-1957,2016-I71S1C29J1V1,2016-I71S1C29,2016-I71S1C29J1,1957.0,2016.0,2016.0,,INGENIERÍA DE EJECUCIÓN EN MINAS,1.0,1.0,OK,19572016.0,I71S1C29,I71S1C29J1V1,2016I71S1C29J1V1,INGENIERIA DE EJECUCION EN MINAS,2016IEMIN,SIN OBSERVACIONES,1957.0,IEMIN,INGENIERÍA DE EJECUCIÓN EN MINAS,I71S1C29J1V1,8.0,Plan Regular,INGENIERO DE EJECUCION EN MINAS,48.0,48.0,40.0,DPTO DE INGENIERÍA EN MINAS,FACULTAD DE INGENIERÍA,40.0
1203.0,IEMIN-2017-8,1957-2017,2017-1957,2017-I71S1C29J1V1,2017-I71S1C29,2017-I71S1C29J1,1957.0,2017.0,2017.0,,INGENIERÍA DE EJECUCIÓN EN MINAS,1.0,1.0,OK,19572017.0,I71S1C29,I71S1C29J1V1,2017I71S1C29J1V1,INGENIERIA DE EJECUCION EN MINAS,2017IEMIN,SIN OBSERVACIONES,1957.0,IEMIN,INGENIERÍA DE EJECUCIÓN EN MINAS,I71S1C29J1V1,8.0,Plan Regular,INGENIERO DE EJECUCION EN MINAS,48.0,48.0,40.0,DPTO DE INGENIERÍA EN MINAS,FACULTAD DE INGENIERÍA,40.0
